transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
147.5724639,,1,3,52.82394763,1,5.925049338,0,68.41502655,0,0,4.82132855,0
181.4307773,3,0,2,53.83631413,0,8.651658795,1,93.30123211,0,1,7.309592085,0
103.6126024,3,1,4,44.69811102,1,30.42380468,2,30.01087392,0,0,3.54849849,0
169.9613975,3,0,0,21.32912806,1,24.58978117,1,77.58640419,0,0,4.079651611,0
,2,0,1,,4,1.235926992,1,71.27020525,0,0,7.769791261,0
85.83909805,2,0,1,18,9,10.40992482,1,84.54015208,0,0,5.161169907,1
58.62048897,3,0,1,24.36945061,2,26.35100871,1,40.68553196,0,0,1.903345775,1
46.49042186,2,0,2,21.00836953,0,2.688526127,1,,0,0,4.114553942,0
143.7258537,1,0,2,32.43371064,,,0,100,0,0,7.485987809,0
,2,0,3,,8,5.974640422,0,69.03393524,0,1,7.498869601,0
46.3930494,1,0,3,28.99697325,6,14.72907832,1,63.25172047,0,,2.855523233,1
97.00869282,3,0,2,38.70057576,3,33.85753185,0,100,0,0,4.60412576,0
,2,0,3,18,1,53.38357122,0,64.76998523,0,0,6.243066616,0
128.449154,,0,2,39.73873213,,,1,,0,0,5.025808187,0
138.8703676,1,0,2,27.86653911,1,,0,84.68660659,0,0,8.049789486,0
124.6009424,2,,5,64.17033903,7,3.950562283,,92.4724489,0,0,4.202089182,1
176.5167282,2,1,0,34.92850942,3,23.91877404,0,63.45506224,0,0,5.35077456,1
106.2142847,2,0,1,41.89719037,7,22.64895004,0,69.42262055,0,0,4.265358687,0
100.0662844,2,0,,33.49714407,,25.496403,2,50.36650407,0,0,5.575933253,0
68.07070874,2,0,2,,0,,0,79.21684082,0,1,5.63293191,0
139.53128,3,0,4,18,13,,1,43.91245198,0,0,4.900779236,1
81.9344719,1,0,3,26.34104374,8,33.58230738,0,84.24790371,0,0,2.964549097,0
160.4183115,2,0,7,22.88670333,2,13.57238787,0,75.58027473,1,1,3.247827893,0
47.03932391,3,0,6,58.51392989,3,16.86809681,2,80.68074863,0,0,,0
161.790581,2,1,2,21.63497623,4,86.96365654,1,92.83824398,1,0,,0
,3,0,2,59.76155345,0,6.927201965,2,100,,0,,0
84.13247539,1,0,1,28.15200197,1,7.256319669,0,88.47910457,0,0,,0
88.5304628,2,0,,,1,17.57992411,0,100,0,0,6.741905184,0
105.672802,3,0,1,40.81651278,5,6.456103167,0,81.02875636,0,0,3.573161825,0
77.32929458,3,0,5,41.90425747,8,25.52473926,2,43.08664175,0,1,6.554965615,0
,3,0,1,34.36582965,0,19.21147823,1,58.92843905,1,0,4.674488008,1
89.81631249,3,0,3,18,0,8.530685174,1,44.91776361,1,0,,0
41.89670899,3,,4,24.73685942,0,35.43522274,1,54.53477572,0,0,5.705214544,0
,3,0,3,19.4399546,6,9.879754367,0,100,0,0,6.478644397,0
87.09772422,3,0,3,42.55432948,8,3.542356649,1,45.27923776,0,0,4.009112216,0
131.1103572,1,0,6,27.854333,2,18.64996176,1,63.01066875,0,0,5.539487247,0
127.8905153,2,0,3,26.46457549,,17.94783098,2,96.65442221,1,0,4.670348747,0
90.30869306,2,0,3,61.34318125,4,65.69835883,0,100,0,0,5.147665493,0
96.35855437,2,0,4,57.22362186,0,13.03791241,1,86.5370848,0,1,0.259227894,0
165.1753966,2,0,2,,8,3.357310523,0,64.69268677,0,0,5.222501107,0
36.32072257,3,0,0,18,2,73.57598568,0,89.45933635,0,0,6.164427971,0
75.60442959,2,0,5,29.43363914,3,126.3711969,0,76.99884404,0,0,3.978576056,0
149.8816038,2,0,1,24.89214479,14,9.211824242,0,61.05209198,0,1,5.169303119,0
163.8838411,3,0,5,27.94696086,1,30.93734088,0,70.86516957,1,1,0.721353614,1
59.620433,2,0,4,26.47806798,6,59.82776639,1,59.89474023,1,0,7.621797192,0
143.6228664,1,0,2,23.54450816,3,4.792432816,0,100,0,0,7.152245837,0
74.19776359,2,0,2,43.65106223,7,2.955355486,1,68.670835,0,0,8.193381239,0
31.70879223,2,0,0,45.55634537,2,8.844077422,0,66.71575913,,0,4.133208039,0
29.85669214,2,0,4,25.3740756,2,54.11139039,1,87.17891991,0,0,2.570866133,1
187.7737849,2,0,3,40.17251464,10,0.953230371,0,62.68840403,0,0,5.992649275,0
108.7643389,1,0,4,27.89880686,6,27.60081018,0,97.0846696,0,0,8.827125902,0
175.4565507,1,1,4,53.69160366,,14.31911561,1,,0,0,6.780182184,0
163.3455575,2,1,2,,7,8.286341419,0,87.15536576,0,1,5.876899015,0
257.6028367,2,0,4,49.29129818,3,12.519563,0,61.07880521,0,0,4.947550469,0
151.5329904,1,0,3,24.71734636,2,23.59740751,1,,0,0,1.931907518,0
121.8656594,3,0,2,51.87983259,4,71.93239395,0,85.30040139,0,0,6.899553715,0
136.538206,3,0,1,45.66520849,6,44.64029352,2,100,,1,4.142894829,0
97.28525667,2,0,1,33.04180054,5,,0,81.41916368,0,0,5.797771226,0
91.20570938,1,0,,18,0,62.64759436,,,0,0,5.960998155,0
113.2134136,3,0,3,18,8,24.19373313,1,62.63210981,0,0,,0
67.27332145,2,0,3,58.27990298,1,0.77477118,0,63.04348643,1,0,4.708822875,0
126.5341562,,1,3,35.4876054,7,19.47153674,0,53.46786213,0,0,6.160802167,1
54.93121601,1,0,5,20.64120598,0,18.24153644,0,78.90312712,,0,3.758697603,0
124.0454046,3,0,3,43.33642401,1,,0,37.92815425,0,0,5.753476456,0
72.78086377,2,0,2,51.12442891,20,50.62828002,0,72.65734793,0,0,7.356893013,0
,1,0,3,52.48781387,11,,1,93.63459986,0,0,2.695548618,0
87.04789271,2,1,4,23.43689467,1,40.67333067,0,87.85717174,0,0,3.512245677,0
28.3097088,3,0,4,,0,0.985725478,1,74.44292499,1,0,4.853738055,0
116.6929983,3,0,3,34.05129813,7,0.443437405,0,85.24690452,0,0,6.132134661,0
,1,0,2,18,1,3.731476251,2,75.50827941,0,0,,0
19.10996931,3,0,1,25.36522685,7,18.9843441,0,100,1,1,,0
103.0115105,2,0,1,20.34740127,7,12.66858572,0,91.30432802,1,0,7.544837272,0
24.16787253,3,0,1,40.31183328,2,,0,87.58883884,0,1,,0
189.7605678,3,0,3,26.47874332,5,104.9985561,0,100,0,0,3.434886564,0
69.29387175,1,1,3,18,6,1.365338843,0,79.41225122,1,1,6.136173978,1
66.49423998,3,1,4,20.63091172,5,41.98417808,2,90.45705749,0,0,1.984329002,0
,2,0,3,43.43417713,11,15.5819005,1,73.12388382,0,1,6.187017277,1
88.43495285,2,1,3,24.51094299,5,30.62461353,,63.13522091,0,0,5.542463661,0
58.03912384,2,1,4,62.32965248,3,139.5007212,0,74.90699326,0,0,5.976444044,0
123.7349116,2,0,1,18,6,14.89317395,0,43.26530829,0,0,4.923643641,1
84.52267803,3,0,5,54.92442061,2,39.88466216,2,88.59649126,0,1,4.191914125,0
64.71132585,2,0,4,46.95131548,0,20.4544185,1,91.84761303,0,0,7.29283056,0
92.64989992,2,0,1,39.72793377,12,0.134772748,1,57.31607454,1,0,4.358319654,0
62.75486776,2,0,4,20.79600354,13,24.12701602,,89.34991496,0,0,4.783414845,0
,2,0,5,18,17,39.01902135,0,80.18797368,0,1,6.565117034,0
143.615769,3,0,2,28.94189901,11,8.428866042,,,0,1,5.109763625,0
75.42190305,2,0,1,,0,0.648419004,0,58.3118062,0,1,,0
114.3562083,2,0,2,37.67887134,0,52.16687599,2,59.84421001,1,0,4.876109616,0
81.73795113,3,0,1,36.20046633,2,40.17207952,1,100,0,0,7.289519983,0
73.77398669,3,0,1,31.76584943,,49.72863375,1,87.65314212,,0,4.576558516,0
13.48686348,,0,4,30.6517114,6,11.48999247,0,55.65132591,0,0,7.092336173,0
89.21064368,3,0,0,22.64549183,0,40.07618308,2,64.29431011,0,1,6.595346164,1
78.80549788,3,0,4,44.82527273,2,,1,81.86407008,,1,6.482730828,1
86.00033491,2,0,2,,8,7.610750226,2,78.98531087,,1,2.63638387,0
,3,0,4,18,1,39.30060905,1,74.06331348,0,0,6.459161694,0
122.7370456,3,1,3,51.53188562,8,10.37996608,0,95.27614949,1,0,4.74556865,0
115.3916186,3,0,1,33.05517334,0,19.39351066,1,100,,0,2.296789105,0
56.03586088,3,0,2,18,1,23.58006261,0,91.60762442,0,1,6.693524719,0
132.5100589,3,0,4,40.26213727,1,24.42386379,0,51.39313121,0,0,2.673049911,0
38.71171685,3,0,2,,1,,0,91.03508113,0,0,2.735320811,0
58.71731586,3,0,1,38.11779653,6,7.361827672,2,75.48725114,0,0,6.003326582,0
116.8977777,1,0,2,21.54533619,1,,2,37.6796895,0,1,1.784369788,0
1,2,0,3,28.97276379,2,3.033671554,2,64.91659181,0,0,3.166545627,0
79.17807834,3,0,3,36.6201809,6,,0,59.69602872,1,0,3.816763171,0
173.1097969,2,0,8,41.22722848,4,23.40213549,0,87.80300438,0,0,2.931029757,0
75.63985394,2,0,5,21.2560242,3,48.50062047,0,81.25607645,,1,1.787177761,0
110.0229816,3,0,5,62.2160288,2,6.590991791,0,87.22475912,0,0,3.863367625,0
101.6398498,3,0,,19.30045279,25,1.829793016,2,41.48128118,0,0,3.341696324,0
43.48981377,2,0,2,32.71900624,,78.28719452,1,77.52927585,1,0,4.149656758,0
115.0773671,2,0,3,44.24751561,0,19.02862017,1,,0,0,7.48175051,0
69.59969285,3,0,6,29.73833638,2,1.417650247,2,67.8566774,0,0,6.735353457,0
124.5714726,2,1,4,,27,,0,57.60300219,0,0,6.703466818,0
109.7538463,1,0,4,26.05693554,7,65.43346351,0,55.87339283,0,0,5.834967942,0
182.7703557,3,0,0,18,0,4.6664642,0,76.20130841,0,0,5.532169613,0
103.6076618,3,0,3,40.03954202,1,13.38191683,0,94.20981279,0,0,7.329369179,0
64.04452743,3,0,5,54.63661281,15,36.54712684,0,88.94946082,0,0,5.955158368,0
20.03026189,3,0,2,40.19707883,10,21.2426612,1,92.94079411,0,0,4.857069418,0
3.616371033,2,0,4,54.76789625,3,,1,46.60163426,0,0,1.893852949,0
21.60702873,1,0,2,31.18611611,0,1.529164516,1,74.71172774,0,0,6.425793747,0
80.80626293,2,1,2,32.34461416,2,7.59197302,1,42.92612044,0,0,,0
16.27652698,2,,0,50.2672593,16,32.02873643,0,89.30069869,0,0,5.274121849,0
32.20148276,2,0,10,62.07869994,0,5.069974288,0,43.89999319,0,0,3.273361118,0
117.8556286,2,0,4,34.21747773,4,41.70289925,0,83.21802133,0,0,3.239046082,0
76.8419319,3,,2,,0,,2,70.84500907,,0,3.673948539,0
,1,0,3,34.23998603,9,16.5366089,0,37.73976877,0,0,0.582216123,0
73.2335907,3,0,1,35.48102764,1,7.092530307,0,45.02142218,0,1,6.089690262,0
121.0349816,1,0,1,51.10701207,3,71.30392445,0,50.11513085,0,0,9.636536653,1
61.04902892,3,0,2,18,7,93.34001015,,61.33928524,0,0,6.159249927,0
30.21053989,1,1,0,38.89777616,2,16.45825884,0,77.79530056,0,0,7.683879727,0
152.890709,2,0,3,52.08286169,8,28.40669784,2,78.6114925,0,0,7.822853958,1
118.8550197,3,0,9,31.57771691,4,42.87325439,1,54.6983271,0,1,2.586769392,0
68.49875102,1,0,2,42.96589722,4,38.20075068,2,67.46603788,0,0,6.625223197,0
105.8289256,2,0,4,34.99655452,4,19.87851958,1,58.74410366,0,0,,0
75.17341323,3,0,3,25.1792755,6,16.3769712,1,100,0,0,4.634953139,0
53.77179428,2,1,2,43.61866851,2,26.53089218,0,88.64953479,0,1,2.670239291,0
85.40943655,3,0,3,25.2474494,0,18.56364547,0,55.4412679,0,1,4.512798166,0
217.1827026,2,0,5,40.62301364,3,62.63359943,0,93.26907611,0,0,6.996036506,0
141.6764481,3,0,3,38.79228357,1,3.760935157,1,92.54111535,1,1,5.699724292,0
168.1281426,3,0,,,6,2.407185736,0,70.46288006,0,1,7.262232341,0
36.53347517,2,0,2,48.20786297,,19.44719998,2,90.79330663,1,0,2.131807855,0
171.2247911,1,,5,28.90447461,4,26.66602072,0,89.52904044,0,0,5.946798408,0
11.47594311,3,0,4,18,4,15.11199845,0,87.20175843,0,0,7.509532701,1
100.9008436,2,0,3,39.31781095,0,6.986317502,2,55.69585793,1,0,,0
99.7446684,3,0,9,33.7515811,8,5.92127738,1,47.12496292,0,0,3.191069056,0
,2,0,1,50.02225958,20,,1,61.04887135,0,1,4.939817022,0
48.79857046,1,0,2,32.69221141,0,19.58369285,0,92.01194622,0,0,,0
105.3215114,2,0,1,32.33847485,2,12.19628078,0,82.42327894,0,0,,0
109.4853084,2,0,2,42.44788162,1,6.262907888,,67.03205895,0,0,9.291419721,0
103.4684901,2,0,1,18,0,44.37421534,2,83.65184256,0,1,1.520329614,0
140.4797218,3,0,2,48.14826237,4,1.508132523,0,84.36656907,0,1,5.839633678,0
75.8057083,3,0,,26.47212055,,51.22780804,,56.87995694,0,0,,0
78.37209061,2,0,3,46.22560509,1,23.54424268,2,92.88228428,0,0,7.16507562,0
82.74176473,2,0,3,,15,18.47490963,1,69.58749206,0,1,4.712569399,0
134.011018,2,0,1,25.2022077,0,33.58686137,0,49.7542809,0,0,,0
66.85495412,2,0,4,56.32510256,,10.34565366,0,82.05903162,,0,9.311864304,0
58.2859095,2,0,1,35.15225811,0,23.44586507,1,68.86292007,0,1,6.302057179,0
76.29109124,3,1,2,52.19074861,4,6.155851191,0,40.33516528,0,0,5.996043442,0
42.91554429,3,0,1,38.03129127,5,0.100964014,,64.78999759,0,0,,0
82.63488555,2,0,4,37.73259899,4,8.333940372,2,65.16608674,0,0,5.79443284,0
104.350824,3,0,4,43.1575713,2,51.06643594,0,83.33673149,,0,4.896518053,0
,3,0,0,36.10582836,2,56.68651354,1,67.42399025,0,0,7.159632204,0
,1,0,8,27.64925328,4,5.804001539,1,100,0,0,,0
87.36183725,2,0,6,65.6369131,,53.44811484,,94.58804012,0,0,,0
181.6205652,3,0,1,18,2,25.73945836,1,100,0,0,8.377941378,0
2.632876293,2,0,1,20.06804628,1,47.27743202,1,78.29544443,0,0,,0
85.12182483,3,0,2,27.71996412,17,10.73216217,2,85.31489325,0,1,3.404079687,1
77.04548449,3,0,2,46.7955828,5,29.92479139,0,70.13658803,0,0,6.344815037,0
91.8603547,3,0,4,59.99856153,17,8.346790037,0,43.96210471,1,1,4.039402905,0
109.0625581,2,0,5,38.23795709,1,217.1874905,1,65.81310015,0,0,1.4280994,1
107.1471547,3,0,4,,2,17.83293918,1,,0,0,5.251505712,0
113.9174317,3,0,2,46.68907897,1,33.02870542,2,85.13944597,0,,9.589532228,0
70.38795776,3,1,7,53.47023419,3,13.82111333,0,90.19181544,0,1,7.414201986,0
100.6964646,1,0,5,39.09777821,6,64.60764029,2,37.86113797,0,0,6.818905966,0
93.56702768,3,1,1,41.79880841,15,12.351718,0,78.98136828,0,0,5.821144044,0
89.71860732,2,0,6,21.43059955,4,2.669348901,0,69.69098675,,1,5.479471268,0
152.6945776,2,,2,,0,12.25544228,0,94.04911817,0,0,6.714588427,0
71.44105051,3,0,1,42.51943683,2,24.28954681,1,100,0,0,4.128399115,1
64.17132558,2,0,7,36.17563675,2,25.77530903,0,,0,0,3.102140796,0
87.83080103,1,0,1,18,1,,0,65.68478483,0,0,4.146141221,1
72.52298627,2,0,2,19.98562342,0,10.11898155,2,79.44248317,0,0,3.938203649,0
104.1219876,2,0,5,33.75753256,1,28.43932114,0,36.16698917,1,0,0.956547863,0
,2,0,3,,5,48.54629112,1,87.26054201,0,0,2.521953063,0
108.0294717,,0,3,51.69134452,0,28.31006962,2,75.21827034,0,0,,0
138.540111,3,0,1,46.56524286,0,36.23126598,1,95.16380826,0,0,5.034788209,0
145.9457427,1,0,2,30.81495598,11,8.43330918,1,100,0,0,3.880167355,0
87.56920731,2,0,2,,5,58.51035553,2,92.2776864,0,1,0.3824398,0
108.9811136,2,0,5,56.44360042,7,,2,82.52861618,0,0,4.234093944,0
55.47155947,2,0,3,,0,13.02452154,0,86.63696936,0,0,4.074000347,0
,3,0,5,28.96326026,13,21.50639006,0,67.33168949,0,0,3.402444689,0
137.8960925,1,0,,40.16331368,,18.90504851,1,100,0,0,7.622826396,0
,3,0,1,,0,69.75508585,0,53.80083832,0,0,5.185394026,0
132.2742091,1,0,4,33.49628615,5,15.63950293,2,36.12688291,0,0,5.403297583,0
124.4627268,3,0,2,32.99005877,9,5.064439524,1,84.21114028,0,1,1.939784318,0
62.21274203,3,0,2,31.63047384,14,14.85959743,0,88.21620604,0,1,8.379657229,0
2.921609969,2,0,3,27.38632141,1,19.22550651,0,,0,0,3.382122982,0
164.0508181,3,0,2,31.62316427,0,2.898043934,1,80.25751321,0,0,,0
1,2,0,2,53.86764853,,13.51262411,1,97.71411836,1,1,9.129198341,0
88.67579506,3,0,1,35.86653349,5,42.31504141,,59.32271983,0,1,,0
111.7107366,1,0,2,47.89090096,1,47.8426412,1,87.4913168,0,0,6.362066298,0
116.135928,2,0,4,18,9,21.9551901,1,94.03226953,0,0,7.685341649,0
140.6758609,2,0,1,61.48560723,1,2.54027176,1,62.73038529,0,0,3.791851495,0
131.4814421,3,0,0,,0,15.16821691,0,46.71478889,1,1,2.811444519,0
145.6792313,3,1,0,60.99119038,0,31.42518879,0,44.84079057,0,0,5.819807288,0
67.65316111,3,0,7,29.62726092,0,12.85414362,0,75.84537563,0,0,4.114615587,0
1,2,0,2,38.86751194,1,42.39385749,0,100,0,0,6.320994483,0
96.86758889,2,0,2,40.57587421,1,9.728961154,1,68.20403279,1,1,,0
90.23048244,1,0,1,43.21306485,7,,0,71.84838866,0,1,4.763069133,0
47.46883391,2,0,5,26.47528019,5,16.48735298,1,100,0,0,,0
106.1004907,2,0,6,18,0,56.73575885,1,100,0,0,4.230688803,0
154.3855213,3,0,2,35.30230318,3,58.04700013,,80.25892375,0,0,5.017179916,0
105.0395536,2,0,2,,,38.18743669,1,49.0870453,0,0,4.270032492,0
115.9260502,3,0,1,58.6140658,3,7.68400614,,65.56769273,0,1,7.47972218,0
119.7899424,2,0,4,56.70106385,5,13.55130114,1,94.85532007,0,0,6.352610191,0
59.53095895,2,1,3,43.67899018,,0.988624495,1,87.27235926,0,0,7.018471792,1
59.71001726,3,0,1,43.06383537,,0.902175153,0,,1,1,9.198637276,0
34.85776182,2,0,2,19.46709873,1,0.97996437,2,61.59141301,0,0,4.34389216,1
159.2852077,3,0,4,32.47834709,4,7.980319119,1,97.1667033,0,0,9.433094308,0
61.87910247,3,0,3,,8,15.24636252,0,52.73026552,0,0,5.629649662,0
20.71871466,2,0,3,18,7,4.095352134,0,84.94121979,0,1,6.928389294,0
74.71266479,3,0,1,22.40367672,4,32.08419149,1,69.36911664,0,1,3.057963765,0
76.73447716,1,0,4,47.14525281,8,7.312952334,0,89.49197244,0,1,,0
41.02701677,2,0,4,32.10289361,5,14.78110544,1,97.07271305,0,0,,0
111.6393371,2,0,2,24.84328002,12,3.902977338,0,65.02059772,0,0,,0
84.2459036,2,0,0,24.09824531,3,36.76061546,2,60.62613998,0,1,5.811948401,1
165.3036102,1,0,5,24.22676253,5,26.26441625,,91.59537411,0,0,2.356835098,0
137.4641278,2,0,4,29.58743263,2,38.35360752,1,100,0,0,2.842372325,0
73.3454799,2,1,4,46.15760584,0,0.10834289,2,94.13085774,0,0,5.948200393,0
57.16139531,3,0,2,22.10058956,0,4.329211745,0,70.55471965,0,0,2.703663513,0
103.6668372,2,0,2,,8,46.54854777,0,54.1862767,1,0,5.165171507,0
,2,0,4,32.05236802,2,40.11805988,0,59.8271637,0,1,,0
102.2781941,2,0,0,44.06268634,3,9.496865182,1,64.78409138,0,0,6.184181436,0
115.8077979,3,0,3,21.77394204,1,23.89082005,1,29.8147769,0,0,7.822358479,0
30.57287231,3,0,5,39.97691733,10,15.80183646,1,70.57487088,0,0,2.321366276,0
116.5631716,1,0,1,28.28827573,0,12.77818556,1,68.11396576,0,1,6.96944051,0
104.3523534,1,0,2,49.25264634,5,19.34231139,1,42.40483112,0,0,4.797611681,0
98.02224231,3,0,7,33.81591309,0,12.20496549,2,76.36013393,0,0,7.389255935,0
127.5738138,1,0,1,33.02329444,13,0.150095228,2,78.81400831,0,0,8.342489318,0
90.54398046,2,0,4,38.88572951,4,153.0414951,2,65.74872935,0,0,3.912525764,0
98.00528081,2,1,5,30.70899651,,22.04898693,0,49.13582584,0,0,,0
154.0390363,2,0,2,57.10372603,1,,0,82.66389488,0,0,3.946091097,0
1.225611439,2,1,3,,17,50.44520754,1,,0,1,,0
,1,0,4,51.16058621,4,13.52999403,1,,0,1,6.27542348,0
166.4320414,3,1,3,32.28034069,3,,0,100,0,1,6.943457181,0
35.34292281,3,0,2,46.17183175,0,7.633987066,0,100,0,0,1.939690832,0
29.90744686,3,0,3,34.1155489,1,8.248640331,2,93.08544813,0,0,4.255025886,0
96.69336927,2,0,2,18,23,34.65372731,0,67.65771901,0,0,7.172878365,0
99.2950517,3,0,3,36.1258492,3,24.66458948,2,81.36969455,0,0,4.253038074,0
75.7870824,2,1,2,34.64738927,1,21.16814754,0,74.58470057,0,1,4.237222602,0
24.4979394,1,0,2,29.07673801,3,6.893726323,0,93.34593282,0,0,4.365506392,0
55.73756569,3,0,2,38.44387739,7,7.086989163,0,92.40208583,0,0,2.359102021,0
2.521914112,2,0,1,31.50036055,0,,1,100,0,0,3.105258906,0
140.1577371,2,0,3,18,2,11.72542632,0,,,0,6.016451309,0
84.61108825,2,0,5,,2,9.724197055,1,91.52891493,1,0,,0
84.00762384,1,0,2,43.89772073,3,30.10106288,1,57.45210144,0,1,4.070856125,0
67.68863451,2,0,2,47.07128416,8,,1,84.36781736,0,0,2.14321992,0
144.3827713,3,0,1,48.05044463,0,68.40774721,0,85.52911158,0,1,5.965039143,0
119.5604664,2,0,0,50.9119083,10,64.01976451,0,77.94975315,0,1,4.966486279,0
121.0773042,2,1,4,56.78874469,0,43.40963844,0,40.14939841,0,0,7.344230638,0
,2,0,2,,6,0.838956224,1,33.58147489,0,0,2.233804915,0
140.6602593,2,0,5,,2,30.75097729,2,,0,0,5.254334972,0
229.3954487,2,0,1,,,,0,100,0,1,,0
169.6590629,2,0,3,58.7197684,0,59.22966998,1,70.35126494,0,0,4.334057245,0
68.6343277,2,0,4,28.9733587,7,50.65988993,0,89.74743424,1,0,,0
50.57044464,2,0,4,40.86609486,3,26.54824962,0,56.36541857,0,0,6.129279512,0
120.8732545,,0,1,18,5,36.51908344,1,79.91262027,0,0,5.254715746,0
78.30632685,2,0,5,47.01298584,7,8.24645575,2,71.05796893,0,0,6.351784518,0
1,2,0,3,,5,52.22199894,0,90.60555347,0,,,0
86.25773497,3,0,3,45.33010635,,24.2834095,0,81.13085932,0,0,,0
67.15528605,3,0,3,42.82383146,9,11.09368181,2,75.64219182,0,0,4.824935076,0
199.3638,,0,2,33.25312856,6,3.619435306,0,67.97265882,0,0,5.256588003,0
1,3,0,2,52.37677915,1,15.40572698,1,,1,1,,0
119.0579192,3,0,6,,4,40.48357014,0,83.44497602,0,0,5.603082934,0
25.79716675,2,0,2,40.34121657,4,55.77494542,1,100,0,0,4.22117536,0
53.79685963,3,0,2,,0,17.88204927,1,89.84027303,0,0,2.956834844,0
41.41728263,2,0,5,45.45564536,1,7.239838931,2,66.4305786,0,0,2.884969651,0
72.48474231,2,0,1,,,12.94875715,0,81.86471912,0,0,3.971252154,0
57.47323606,1,0,5,44.75377532,3,1.474335985,1,,0,0,6.649199604,1
103.4668581,2,0,5,33.24663629,3,58.4021426,1,,0,0,6.127434366,0
167.7721401,2,0,2,39.96569766,20,72.54099785,2,100,0,0,5.240545613,0
97.68693914,3,0,6,36.03701694,6,2.263773307,1,99.173531,0,0,0.911809435,0
96.71248695,2,0,5,48.32406818,0,,1,64.58758305,0,1,3.552849637,0
146.3920064,2,0,3,50.53239963,9,,0,52.86017949,1,1,3.72624781,0
108.0009113,3,0,1,33.87630002,14,17.47554322,0,87.7117021,0,0,2.66398463,0
104.1416285,3,0,0,,6,,0,96.45050693,1,0,4.813822178,0
171.0252144,3,0,7,47.59738447,5,68.48042031,1,94.7936648,0,0,,0
71.68027044,2,0,3,34.55943295,1,13.50550865,,,0,0,5.820062772,0
74.16929006,2,0,4,53.56960618,2,,1,,0,0,4.202208387,0
84.83249663,3,0,5,56.96799188,2,8.148768729,,81.29211988,0,1,4.251368339,0
146.4122846,3,0,5,32.41992273,1,17.68688033,2,83.43721412,0,0,3.562522082,0
118.2280739,3,1,1,66.49069717,2,5.849996824,0,98.63658653,0,0,3.286757908,0
59.09005583,2,0,3,35.8664574,11,9.254081249,1,45.09252794,0,0,,0
107.5701524,2,0,2,18,1,46.65442302,0,100,0,0,7.495017064,0
115.4416506,3,0,4,29.76934431,7,2.433243046,1,99.44055756,0,0,2.402550718,0
22.60992218,2,0,5,57.38235092,,7.160295172,,76.81699907,0,0,2.277036175,0
61.86376107,2,1,2,54.09632751,,21.17639909,0,80.15748648,0,0,5.005985344,1
1,3,0,4,41.26473221,1,31.77654814,0,56.57473914,0,0,,0
123.7715341,3,0,1,40.96705085,13,13.26482394,0,89.4629041,,1,1.759902682,0
183.5673788,3,0,1,68.04427328,,51.42765475,0,57.26977407,0,1,5.034659483,0
72.8196552,3,1,4,39.15857051,14,25.78927301,1,51.29338376,0,1,4.397290957,0
1.835542608,3,0,2,,4,32.43948395,0,61.45274345,0,0,2.685632806,0
33.36113013,2,0,2,43.16162133,0,1.092667854,0,73.22763994,0,0,4.77138107,1
133.2708412,2,0,3,18,0,5.58753998,1,88.25578073,0,0,,0
139.3203106,3,0,2,39.4699702,1,4.143250557,1,61.78485593,0,0,6.995695778,0
151.3447309,2,0,2,24.00837559,2,61.21026832,0,60.72614432,0,0,3.325894117,0
43.99762888,2,0,2,20.10533756,12,59.0713383,0,95.41603933,0,1,9.318364284,0
140.699043,2,0,2,25.3640152,8,10.40955238,0,71.14472821,0,0,5.691098143,0
178.9606408,2,0,6,52.80031216,1,2.043685889,0,73.03710626,0,,6.33587776,0
113.2010041,3,0,4,18,9,41.76503037,1,77.11643135,0,0,,0
97.7294391,3,0,5,20.69373756,6,138.1200501,1,49.50551454,0,0,7.785562062,0
15.63278264,2,0,1,48.26795526,3,8.442505904,1,71.71958885,0,0,7.655750451,0
146.7839197,,0,4,23.218009,2,4.382163499,2,63.01047206,0,0,1.403304139,0
82.84038623,3,0,5,,2,1.750995023,0,50.95768081,0,1,5.969396328,0
38.54082011,2,0,2,62.96071915,,9.957716345,2,59.50813592,0,0,4.77496691,0
125.2668574,2,0,,38.93244726,2,7.286054554,2,81.02765124,0,0,4.079344805,0
139.8925351,2,0,5,28.15956065,,34.48819955,1,,0,0,-0.182096365,1
,3,0,3,24.72944366,1,27.6636392,2,52.07862333,0,1,4.258916532,0
69.32061973,3,0,4,,15,7.002706521,1,,0,0,6.234029759,0
1,3,0,2,32.30723604,,1.152964606,,58.05679819,0,0,5.715740276,0
78.21177515,1,0,3,25.66028972,1,4.215114813,0,74.20239439,0,0,7.372694258,0
164.7492792,2,1,2,31.39737418,7,10.95563246,2,68.97312505,1,0,4.227735323,0
,3,0,2,46.56206923,0,9.388967182,0,83.69351186,0,0,4.21051085,0
84.08812361,,1,,34.09299048,0,159.5407356,0,60.37882519,0,0,7.854318778,0
